order_id,date,month,quarter,year,region,category,product,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin,customer_rating
ORD-10889,2022-10-23,10,4,2022,North,Electronics,Smartphone,Carol White,1,821.97,0.05,937.05,492.58,444.47,47.43,3.4
ORD-10278,2022-10-24,10,4,2022,North,Electronics,Tablet,Eva Martinez,10,512.2,0.0,6146.4,3512.11,2634.29,42.86,3.5
ORD-10817,2022-10-26,10,4,2022,North,Home & Garden,Lamp,Alice Johnson,9,46.46,0.2,401.41,215.5,185.91,46.31,3.9
ORD-10452,2022-10-29,10,4,2022,South,Clothing,Jacket,Eva Martinez,7,115.09,0.2,773.4,408.03,365.37,47.24,4.2
ORD-10568,2022-10-31,10,4,2022,South,Home & Garden,Blender,Alice Johnson,7,55.36,0.05,441.77,269.07,172.7,39.09,3.0
ORD-10845,2022-11-03,11,4,2022,West,Electronics,Tablet,David Brown,2,514.67,0.15,1049.93,666.05,383.88,36.56,3.8
ORD-10260,2022-11-03,11,4,2022,East,Food & Beverage,Olive Oil,Eva Martinez,32,14.11,0.2,433.46,252.83,180.63,41.67,4.6
ORD-10234,2022-11-04,11,4,2022,South,Clothing,T-Shirt,Eva Martinez,15,23.12,0.0,416.16,241.73,174.43,41.91,3.4
ORD-10359,2022-11-04,11,4,2022,North,Electronics,Laptop,Carol White,1,1237.09,0.05,1410.28,848.62,561.66,39.83,3.9
ORD-10084,2022-11-05,11,4,2022,North,Food & Beverage,Coffee Beans,Carol White,35,18.67,0.15,666.52,413.18,253.34,38.01,3.6
ORD-10178,2022-11-05,11,4,2022,South,Clothing,T-Shirt,Carol White,21,23.73,0.0,598.0,249.94,348.06,58.2,3.6
ORD-10913,2022-11-06,11,4,2022,East,Sports,Resistance Bands,David Brown,15,15.6,0.0,280.8,154.03,126.77,45.15,4.8
ORD-10147,2022-11-06,11,4,2022,West,Electronics,Smartphone,Alice Johnson,1,814.28,0.1,879.42,569.33,310.09,35.26,3.5
ORD-10136,2022-11-06,11,4,2022,South,Sports,Water Bottle,Alice Johnson,16,20.11,0.15,328.2,197.68,130.52,39.77,4.1
ORD-10388,2022-11-06,11,4,2022,South,Home & Garden,Coffee Maker,Carol White,17,68.66,0.0,1400.66,670.41,730.25,52.14,3.6
ORD-10729,2022-11-06,11,4,2022,South,Food & Beverage,Green Tea,Alice Johnson,41,12.14,0.1,537.56,336.34,201.22,37.43,4.5
ORD-10843,2022-11-07,11,4,2022,West,Electronics,Laptop,Carol White,5,1172.12,0.1,6329.45,3024.61,3304.84,52.21,4.1
ORD-10696,2022-11-08,11,4,2022,North,Clothing,Dress,Alice Johnson,7,92.46,0.05,737.83,392.43,345.4,46.81,4.0
ORD-10500,2022-11-11,11,4,2022,West,Home & Garden,Plant Pot,Carol White,38,21.4,0.1,878.26,482.03,396.23,45.12,4.6
ORD-10293,2022-11-12,11,4,2022,North,Sports,Running Shoes,Alice Johnson,12,112.85,0.05,1543.79,833.73,710.06,45.99,3.3
ORD-10752,2022-11-13,11,4,2022,West,Home & Garden,Vacuum,Alice Johnson,15,198.3,0.05,3390.93,2058.61,1332.32,39.29,3.6
ORD-10184,2022-11-14,11,4,2022,East,Clothing,T-Shirt,Bob Smith,5,27.63,0.2,132.62,86.57,46.05,34.72,3.7
ORD-10789,2022-11-14,11,4,2022,West,Sports,Dumbbells,Bob Smith,10,77.06,0.2,739.78,425.07,314.71,42.54,3.6
ORD-10673,2022-11-16,11,4,2022,West,Home & Garden,Lamp,Alice Johnson,22,39.25,0.0,1036.2,577.43,458.77,44.27,4.5
ORD-10781,2022-11-16,11,4,2022,South,Home & Garden,Vacuum,Bob Smith,5,166.97,0.1,901.64,506.3,395.34,43.85,4.6
ORD-10976,2022-11-17,11,4,2022,East,Food & Beverage,Energy Bars,Bob Smith,28,23.1,0.05,737.35,342.06,395.29,53.61,3.4
ORD-10165,2022-11-17,11,4,2022,East,Home & Garden,Vacuum,David Brown,2,219.87,0.0,527.69,293.02,234.67,44.47,3.2
ORD-10267,2022-11-18,11,4,2022,South,Sports,Resistance Bands,Carol White,35,13.79,0.1,521.26,306.57,214.69,41.19,4.0
ORD-10055,2022-11-18,11,4,2022,West,Food & Beverage,Olive Oil,Alice Johnson,25,12.66,0.2,303.84,170.28,133.56,43.96,4.2
ORD-10647,2022-11-20,11,4,2022,West,Home & Garden,Plant Pot,Eva Martinez,37,20.08,0.0,891.55,430.68,460.87,51.69,3.7
ORD-10584,2022-11-20,11,4,2022,West,Clothing,Jacket,Carol White,4,123.57,0.05,563.48,317.55,245.93,43.64,4.5
ORD-10337,2022-11-21,11,4,2022,East,Electronics,Laptop,Alice Johnson,3,1227.1,0.15,3754.93,2105.64,1649.29,43.92,3.6
ORD-10562,2022-11-22,11,4,2022,South,Clothing,Dress,Alice Johnson,33,82.21,0.05,3092.74,1582.14,1510.6,48.84,3.1
ORD-10444,2022-11-22,11,4,2022,East,Food & Beverage,Coffee Beans,Carol White,37,20.38,0.2,723.9,398.46,325.44,44.96,5.0
ORD-10306,2022-11-23,11,4,2022,West,Sports,Dumbbells,Carol White,25,81.12,0.05,2311.92,1319.99,991.93,42.91,3.1
ORD-10441,2022-11-23,11,4,2022,South,Electronics,Tablet,Alice Johnson,13,463.38,0.15,6144.42,3649.82,2494.6,40.6,4.8
ORD-10224,2022-11-25,11,4,2022,North,Electronics,Tablet,Carol White,5,511.51,0.15,2608.7,1587.02,1021.68,39.16,3.4
ORD-10481,2022-11-25,11,4,2022,East,Sports,Resistance Bands,Alice Johnson,13,16.66,0.15,220.91,117.45,103.46,46.83,4.6
ORD-10346,2022-11-25,11,4,2022,South,Sports,Running Shoes,Bob Smith,7,98.85,0.1,747.31,386.31,361.0,48.31,4.4
ORD-10533,2022-11-25,11,4,2022,South,Home & Garden,Plant Pot,Alice Johnson,33,17.77,0.05,668.51,357.77,310.74,46.48,4.7
ORD-10124,2022-11-26,11,4,2022,South,Clothing,Dress,David Brown,15,82.71,0.15,1265.46,631.16,634.3,50.12,4.4
ORD-10854,2022-11-26,11,4,2022,South,Electronics,Smart Watch,Bob Smith,6,283.11,0.0,2038.39,890.35,1148.04,56.32,3.1
ORD-10061,2022-11-26,11,4,2022,West,Sports,Water Bottle,Bob Smith,33,21.4,0.15,720.32,465.21,255.11,35.42,3.1
ORD-10550,2022-11-27,11,4,2022,North,Home & Garden,Blender,David Brown,38,60.63,0.2,2211.78,1586.34,625.44,28.28,2.2
ORD-10174,2022-11-29,11,4,2022,North,Electronics,Smartphone,Bob Smith,5,809.83,0.0,4858.98,2570.38,2288.6,47.1,3.7
ORD-10010,2022-11-29,11,4,2022,North,Clothing,Jacket,Carol White,7,135.23,0.1,1022.34,485.84,536.5,52.48,3.8
ORD-10957,2022-11-30,11,4,2022,North,Sports,Water Bottle,Eva Martinez,33,19.11,0.15,643.24,348.94,294.3,45.75,3.7
ORD-10867,2022-11-30,11,4,2022,South,Electronics,Tablet,Bob Smith,2,494.0,0.05,1126.32,639.78,486.54,43.2,2.8
ORD-10778,2022-12-02,12,4,2022,South,Electronics,Smart Watch,Bob Smith,4,298.02,0.0,1430.5,705.56,724.94,50.68,3.2
ORD-10564,2022-12-06,12,4,2022,East,Home & Garden,Vacuum,Eva Martinez,9,219.29,0.15,2013.08,1380.2,632.88,31.44,4.3
ORD-10311,2022-12-07,12,4,2022,East,Electronics,Smartphone,Bob Smith,1,962.81,0.15,982.07,657.49,324.58,33.05,5.0
ORD-10050,2022-12-07,12,4,2022,West,Clothing,T-Shirt,Bob Smith,45,23.23,0.0,1254.42,602.65,651.77,51.96,3.5
ORD-10345,2022-12-07,12,4,2022,West,Home & Garden,Lamp,Carol White,28,44.19,0.2,1187.83,652.35,535.48,45.08,5.0
ORD-10217,2022-12-07,12,4,2022,South,Electronics,Tablet,Eva Martinez,6,510.68,0.05,3493.05,2040.91,1452.14,41.57,4.0
ORD-10780,2022-12-08,12,4,2022,West,Electronics,Laptop,Eva Martinez,3,1198.72,0.0,4315.39,2213.48,2101.91,48.71,3.3
ORD-10709,2022-12-09,12,4,2022,East,Sports,Water Bottle,Alice Johnson,50,23.68,0.05,1349.76,769.05,580.71,43.02,4.3
ORD-10649,2022-12-09,12,4,2022,East,Home & Garden,Plant Pot,Eva Martinez,36,22.29,0.1,866.64,456.45,410.19,47.33,4.2
ORD-10882,2022-12-10,12,4,2022,North,Food & Beverage,Green Tea,Alice Johnson,8,12.44,0.15,101.51,57.04,44.47,43.81,3.5
ORD-10070,2022-12-10,12,4,2022,East,Food & Beverage,Coffee Beans,Bob Smith,10,20.03,0.05,228.34,115.49,112.85,49.42,4.8
ORD-10279,2022-12-10,12,4,2022,East,Sports,Resistance Bands,Eva Martinez,32,16.83,0.05,613.96,360.95,253.01,41.21,3.6
ORD-10004,2022-12-11,12,4,2022,North,Electronics,Headphones,Alice Johnson,6,153.8,0.1,996.62,572.82,423.8,42.52,4.4
ORD-10089,2022-12-11,12,4,2022,North,Sports,Running Shoes,Bob Smith,8,113.97,0.05,1039.41,520.58,518.83,49.92,5.0
ORD-10963,2022-12-11,12,4,2022,East,Electronics,Smart Watch,Eva Martinez,8,288.25,0.15,2352.12,1249.73,1102.39,46.87,3.9
ORD-10075,2022-12-11,12,4,2022,West,Clothing,Jeans,Bob Smith,40,60.75,0.2,2332.8,1228.11,1104.69,47.35,4.4
ORD-10848,2022-12-12,12,4,2022,North,Sports,Yoga Mat,Bob Smith,42,34.91,0.2,1407.57,867.52,540.05,38.37,3.7
ORD-10785,2022-12-13,12,4,2022,West,Electronics,Smartphone,Alice Johnson,4,831.77,0.0,3992.5,1734.03,2258.47,56.57,2.9
ORD-10942,2022-12-13,12,4,2022,South,Food & Beverage,Energy Bars,Alice Johnson,15,20.87,0.15,319.31,201.93,117.38,36.76,4.3
ORD-10619,2022-12-13,12,4,2022,North,Clothing,Jeans,Alice Johnson,6,64.79,0.05,443.16,231.04,212.12,47.87,5.0
ORD-10257,2022-12-14,12,4,2022,East,Clothing,Sneakers,Eva Martinez,33,96.14,0.15,3236.07,1903.62,1332.45,41.17,4.6
ORD-10099,2022-12-15,12,4,2022,South,Electronics,Tablet,David Brown,2,476.38,0.0,1143.31,552.74,590.57,51.65,3.0
ORD-10926,2022-12-17,12,4,2022,South,Home & Garden,Coffee Maker,Alice Johnson,15,67.0,0.05,1145.7,674.72,470.98,41.11,4.5
ORD-10497,2022-12-18,12,4,2022,South,Food & Beverage,Energy Bars,Carol White,33,19.85,0.1,707.45,438.28,269.17,38.05,3.8
ORD-10654,2022-12-18,12,4,2022,South,Home & Garden,Plant Pot,Carol White,46,20.03,0.1,995.09,572.25,422.84,42.49,4.3
ORD-10547,2022-12-18,12,4,2022,East,Sports,Dumbbells,Bob Smith,27,91.22,0.2,2364.42,1576.29,788.13,33.33,4.1
ORD-10898,2022-12-19,12,4,2022,South,Home & Garden,Lamp,Eva Martinez,11,42.07,0.2,444.26,259.3,184.96,41.63,3.6
ORD-10469,2022-12-19,12,4,2022,West,Food & Beverage,Protein Powder,Eva Martinez,4,45.55,0.15,185.84,120.92,64.92,34.93,3.7
ORD-10718,2022-12-19,12,4,2022,North,Home & Garden,Vacuum,Carol White,10,207.39,0.15,2115.38,1295.43,819.95,38.76,5.0
ORD-10598,2022-12-20,12,4,2022,West,Sports,Resistance Bands,Alice Johnson,33,14.99,0.05,563.92,290.86,273.06,48.42,4.3
ORD-10663,2022-12-22,12,4,2022,West,Food & Beverage,Protein Powder,Alice Johnson,29,42.89,0.1,1343.31,712.9,630.41,46.93,3.9
ORD-10409,2022-12-22,12,4,2022,East,Clothing,T-Shirt,Bob Smith,48,27.61,0.1,1431.3,856.91,574.39,40.13,4.7
ORD-10626,2022-12-23,12,4,2022,East,Home & Garden,Vacuum,Eva Martinez,4,198.07,0.15,808.13,543.46,264.67,32.75,4.4
ORD-10456,2022-12-25,12,4,2022,East,Electronics,Laptop,Alice Johnson,4,1336.46,0.15,5452.76,3456.18,1996.58,36.62,5.0
ORD-10487,2022-12-25,12,4,2022,East,Clothing,T-Shirt,Alice Johnson,19,26.89,0.0,613.09,294.96,318.13,51.89,2.5
ORD-10931,2022-12-26,12,4,2022,North,Electronics,Smartphone,Carol White,5,873.33,0.1,4715.98,2490.91,2225.07,47.18,2.8
ORD-10139,2022-12-27,12,4,2022,South,Clothing,Dress,Carol White,44,76.27,0.05,3825.7,2099.61,1726.09,45.12,3.6
ORD-10008,2022-12-30,12,4,2022,South,Home & Garden,Coffee Maker,Eva Martinez,41,67.64,0.05,3161.49,1682.88,1478.61,46.77,4.1
ORD-10540,2022-12-30,12,4,2022,East,Food & Beverage,Olive Oil,Carol White,45,15.13,0.0,817.02,346.66,470.36,57.57,3.6
ORD-10955,2023-01-01,1,1,2023,West,Home & Garden,Coffee Maker,Bob Smith,16,81.5,0.05,1052.98,821.02,231.96,22.03,5.0
ORD-10937,2023-01-05,1,1,2023,East,Food & Beverage,Coffee Beans,Alice Johnson,21,21.1,0.15,320.14,231.81,88.33,27.59,5.0
ORD-10916,2023-01-06,1,1,2023,West,Food & Beverage,Energy Bars,Carol White,41,23.05,0.15,682.8,656.67,26.13,3.83,4.3
ORD-10289,2023-01-06,1,1,2023,North,Food & Beverage,Coffee Beans,Alice Johnson,36,17.5,0.2,428.4,340.47,87.93,20.53,5.0
ORD-10790,2023-01-08,1,1,2023,West,Clothing,T-Shirt,Carol White,30,25.25,0.15,547.29,383.34,163.95,29.96,4.9
ORD-10538,2023-01-08,1,1,2023,North,Clothing,Jeans,Carol White,36,58.1,0.2,1422.29,1296.77,125.52,8.83,3.9
ORD-10142,2023-01-10,1,1,2023,East,Clothing,T-Shirt,David Brown,19,30.43,0.1,442.3,382.08,60.22,13.62,2.6
ORD-10597,2023-01-10,1,1,2023,North,Food & Beverage,Green Tea,David Brown,15,11.6,0.2,118.32,101.12,17.2,14.54,4.5
ORD-10954,2023-01-11,1,1,2023,East,Food & Beverage,Coffee Beans,Carol White,25,18.62,0.0,395.68,272.61,123.07,31.1,3.9
ORD-10706,2023-01-11,1,1,2023,South,Clothing,T-Shirt,Carol White,6,24.29,0.2,99.1,84.52,14.58,14.71,5.0
ORD-10393,2023-01-12,1,1,2023,East,Clothing,Jeans,Bob Smith,42,68.75,0.05,2331.66,1483.26,848.4,36.39,4.2
ORD-10383,2023-01-13,1,1,2023,West,Sports,Running Shoes,Eva Martinez,1,109.81,0.0,93.34,70.96,22.38,23.98,5.0
ORD-10880,2023-01-15,1,1,2023,West,Electronics,Laptop,David Brown,3,1298.4,0.2,2648.74,1973.09,675.65,25.51,4.7
ORD-10776,2023-01-19,1,1,2023,North,Clothing,Jacket,David Brown,9,120.47,0.0,921.6,715.38,206.22,22.38,3.2
ORD-10083,2023-01-20,1,1,2023,West,Clothing,Jacket,Eva Martinez,12,124.93,0.05,1210.57,780.13,430.44,35.56,5.0
ORD-10382,2023-01-20,1,1,2023,West,Electronics,Laptop,David Brown,5,1268.96,0.1,4853.77,4053.95,799.82,16.48,3.5
ORD-10335,2023-01-20,1,1,2023,West,Clothing,Dress,David Brown,6,84.98,0.2,346.72,285.06,61.66,17.78,2.7
ORD-10991,2023-01-22,1,1,2023,South,Electronics,Laptop,Eva Martinez,5,1104.28,0.05,4458.53,3762.11,696.42,15.62,4.5
ORD-10953,2023-01-22,1,1,2023,East,Home & Garden,Plant Pot,Alice Johnson,2,20.27,0.2,27.57,20.64,6.93,25.14,3.4
ORD-10351,2023-01-22,1,1,2023,North,Sports,Resistance Bands,David Brown,38,15.2,0.15,417.32,350.53,66.79,16.0,3.1
ORD-10534,2023-01-23,1,1,2023,West,Clothing,Jacket,David Brown,8,117.19,0.2,637.51,552.78,84.73,13.29,4.4
ORD-10607,2023-01-23,1,1,2023,West,Clothing,Jacket,Alice Johnson,4,118.23,0.2,321.59,317.76,3.83,1.19,5.0
ORD-10078,2023-01-24,1,1,2023,East,Sports,Running Shoes,Alice Johnson,8,132.29,0.0,899.57,687.7,211.87,23.55,4.1
ORD-10299,2023-01-24,1,1,2023,South,Clothing,Jeans,Carol White,10,55.73,0.1,426.33,299.66,126.67,29.71,4.3
ORD-10726,2023-01-25,1,1,2023,North,Home & Garden,Lamp,Eva Martinez,35,47.82,0.0,1422.64,899.25,523.39,36.79,5.0
ORD-10552,2023-01-26,1,1,2023,South,Electronics,Laptop,Bob Smith,3,1203.17,0.05,2914.68,2514.77,399.91,13.72,3.2
ORD-10467,2023-01-26,1,1,2023,East,Clothing,Jeans,Alice Johnson,17,67.45,0.15,828.45,679.98,148.47,17.92,3.7
ORD-10133,2023-01-27,1,1,2023,South,Sports,Resistance Bands,Bob Smith,15,15.41,0.15,167.01,145.07,21.94,13.14,3.1
ORD-10731,2023-01-27,1,1,2023,South,Sports,Dumbbells,Eva Martinez,10,75.21,0.15,543.39,522.04,21.35,3.93,3.5
ORD-10436,2023-01-27,1,1,2023,West,Clothing,T-Shirt,Bob Smith,12,23.28,0.1,213.71,155.32,58.39,27.32,3.5
ORD-10222,2023-01-31,1,1,2023,East,Clothing,Jeans,David Brown,24,61.7,0.2,1006.94,819.39,187.55,18.63,4.7
ORD-10231,2023-02-01,2,1,2023,North,Home & Garden,Plant Pot,David Brown,14,20.27,0.2,192.97,158.1,34.87,18.07,4.3
ORD-10332,2023-02-03,2,1,2023,East,Sports,Dumbbells,Alice Johnson,33,84.86,0.1,2142.29,1430.26,712.03,33.24,4.1
ORD-10659,2023-02-04,2,1,2023,East,Clothing,Sneakers,Carol White,29,95.98,0.05,2247.61,1464.79,782.82,34.83,3.8
ORD-10828,2023-02-05,2,1,2023,West,Clothing,Dress,Bob Smith,34,80.67,0.1,2098.23,1743.16,355.07,16.92,4.9
ORD-10399,2023-02-06,2,1,2023,East,Electronics,Smartphone,David Brown,4,881.25,0.0,2996.25,1932.46,1063.79,35.5,3.8
ORD-10712,2023-02-07,2,1,2023,West,Food & Beverage,Olive Oil,Eva Martinez,6,13.27,0.05,64.29,46.69,17.6,27.38,2.5
ORD-10348,2023-02-07,2,1,2023,East,Electronics,Smart Watch,Bob Smith,10,335.38,0.2,2280.58,1797.59,482.99,21.18,3.3
ORD-10982,2023-02-07,2,1,2023,East,Home & Garden,Coffee Maker,Bob Smith,20,84.79,0.05,1369.36,1139.38,229.98,16.79,4.0
ORD-10804,2023-02-08,2,1,2023,East,Sports,Water Bottle,David Brown,28,22.36,0.2,425.73,339.49,86.24,20.26,4.0
ORD-10713,2023-02-08,2,1,2023,South,Clothing,T-Shirt,Alice Johnson,31,26.19,0.2,552.09,526.97,25.12,4.55,3.4
ORD-10743,2023-02-08,2,1,2023,North,Food & Beverage,Coffee Beans,David Brown,30,17.56,0.0,447.78,355.88,91.9,20.52,2.6
ORD-10905,2023-02-08,2,1,2023,South,Sports,Running Shoes,Eva Martinez,10,101.98,0.2,693.46,702.32,-8.86,-1.28,4.3
ORD-10076,2023-02-08,2,1,2023,North,Electronics,Headphones,Bob Smith,14,152.14,0.15,1538.9,1142.4,396.5,25.77,4.3
ORD-10655,2023-02-09,2,1,2023,East,Sports,Running Shoes,Eva Martinez,9,120.85,0.15,785.83,633.88,151.95,19.34,4.7
ORD-10941,2023-02-09,2,1,2023,West,Food & Beverage,Coffee Beans,Bob Smith,5,16.89,0.1,64.6,58.7,5.9,9.13,3.6
ORD-10144,2023-02-09,2,1,2023,North,Home & Garden,Blender,Alice Johnson,30,58.56,0.1,1343.95,1114.8,229.15,17.05,3.6
ORD-10334,2023-02-11,2,1,2023,East,Electronics,Tablet,David Brown,8,477.1,0.05,3082.07,2180.01,902.06,29.27,4.7
ORD-10658,2023-02-11,2,1,2023,North,Electronics,Tablet,Eva Martinez,3,497.04,0.0,1267.45,940.85,326.6,25.77,3.6
ORD-10657,2023-02-11,2,1,2023,North,Electronics,Laptop,David Brown,5,1260.65,0.0,5357.76,3184.86,2172.9,40.56,2.9
ORD-10999,2023-02-12,2,1,2023,South,Sports,Water Bottle,Eva Martinez,17,18.85,0.0,272.38,166.33,106.05,38.93,3.3
ORD-10230,2023-02-12,2,1,2023,East,Home & Garden,Vacuum,Alice Johnson,1,241.61,0.05,195.1,144.92,50.18,25.72,3.9
ORD-10433,2023-02-15,2,1,2023,East,Electronics,Smart Watch,Eva Martinez,5,334.72,0.0,1422.56,844.1,578.46,40.66,4.0
ORD-10404,2023-02-16,2,1,2023,North,Food & Beverage,Olive Oil,Eva Martinez,10,15.62,0.1,119.49,80.71,38.78,32.45,3.4
ORD-10115,2023-02-18,2,1,2023,North,Food & Beverage,Energy Bars,David Brown,4,22.26,0.05,71.9,53.75,18.15,25.24,4.1
ORD-10182,2023-02-19,2,1,2023,North,Home & Garden,Vacuum,Eva Martinez,8,217.25,0.1,1329.57,899.63,429.94,32.34,3.7
ORD-10482,2023-02-21,2,1,2023,West,Food & Beverage,Green Tea,Alice Johnson,33,11.95,0.05,318.44,202.35,116.09,36.46,4.9
ORD-10936,2023-02-22,2,1,2023,North,Home & Garden,Coffee Maker,David Brown,8,77.54,0.2,421.82,327.02,94.8,22.47,4.7
ORD-10613,2023-02-23,2,1,2023,East,Clothing,Jacket,Alice Johnson,10,132.29,0.2,899.57,692.63,206.94,23.0,4.1
ORD-10350,2023-02-23,2,1,2023,West,Clothing,T-Shirt,Bob Smith,17,24.35,0.05,334.26,266.19,68.07,20.36,4.6
ORD-10380,2023-02-26,2,1,2023,North,Home & Garden,Vacuum,Bob Smith,4,203.96,0.05,658.79,524.0,134.79,20.46,4.0
ORD-10650,2023-02-26,2,1,2023,North,Home & Garden,Blender,Bob Smith,37,55.82,0.2,1404.43,1301.11,103.32,7.36,4.9
ORD-10859,2023-02-26,2,1,2023,South,Clothing,Dress,Alice Johnson,39,78.7,0.05,2478.46,1974.91,503.55,20.32,3.6
ORD-10669,2023-02-27,2,1,2023,South,Electronics,Smartphone,Bob Smith,3,745.25,0.0,1900.39,1402.66,497.73,26.19,3.9
ORD-10969,2023-02-27,2,1,2023,East,Home & Garden,Vacuum,Carol White,11,231.94,0.2,1734.91,1396.16,338.75,19.53,4.3
ORD-10536,2023-02-27,2,1,2023,North,Food & Beverage,Olive Oil,Alice Johnson,6,14.76,0.2,60.22,61.34,-1.12,-1.86,3.3
ORD-10164,2023-02-28,2,1,2023,East,Sports,Water Bottle,David Brown,47,22.69,0.0,906.47,599.88,306.59,33.82,4.2
ORD-10274,2023-02-28,2,1,2023,East,Sports,Yoga Mat,Bob Smith,1,39.21,0.2,26.66,27.27,-0.61,-2.29,3.8
ORD-10771,2023-02-28,2,1,2023,North,Food & Beverage,Green Tea,Eva Martinez,47,13.65,0.1,490.79,392.01,98.78,20.13,3.7
ORD-10965,2023-03-01,3,1,2023,West,Home & Garden,Blender,Eva Martinez,30,51.62,0.2,1053.05,830.24,222.81,21.16,4.5
ORD-10909,2023-03-01,3,1,2023,South,Food & Beverage,Olive Oil,Alice Johnson,10,13.16,0.05,106.27,73.78,32.49,30.57,3.2
ORD-10543,2023-03-01,3,1,2023,North,Food & Beverage,Coffee Beans,David Brown,30,19.87,0.2,405.35,412.05,-6.7,-1.65,4.4
ORD-10766,2023-03-01,3,1,2023,West,Electronics,Tablet,Carol White,9,508.08,0.05,3692.47,2296.69,1395.78,37.8,3.8
ORD-10120,2023-03-02,3,1,2023,West,Sports,Dumbbells,David Brown,36,76.83,0.05,2233.45,1595.13,638.32,28.58,3.8
ORD-10695,2023-03-02,3,1,2023,East,Electronics,Smart Watch,Carol White,9,337.59,0.0,2582.56,1965.36,617.2,23.9,3.3
ORD-10858,2023-03-03,3,1,2023,West,Clothing,Sneakers,Bob Smith,41,91.49,0.1,2869.58,2267.97,601.61,20.97,4.1
ORD-10308,2023-03-03,3,1,2023,South,Sports,Dumbbells,Carol White,14,76.42,0.1,818.46,673.32,145.14,17.73,4.5
ORD-10316,2023-03-04,3,1,2023,East,Clothing,Sneakers,Carol White,15,98.22,0.15,1064.46,904.54,159.92,15.02,3.8
ORD-10265,2023-03-05,3,1,2023,South,Sports,Dumbbells,David Brown,33,78.43,0.2,1759.97,1770.59,-10.62,-0.6,3.0
ORD-10470,2023-03-05,3,1,2023,West,Food & Beverage,Protein Powder,David Brown,20,42.12,0.0,716.04,487.72,228.32,31.89,4.4
ORD-10074,2023-03-06,3,1,2023,South,Sports,Dumbbells,Carol White,28,77.98,0.15,1577.54,1104.39,473.15,29.99,4.3
ORD-10919,2023-03-06,3,1,2023,East,Electronics,Tablet,Carol White,9,549.09,0.0,4200.54,2978.79,1221.75,29.09,3.7
ORD-10212,2023-03-06,3,1,2023,West,Electronics,Laptop,David Brown,5,1238.72,0.2,4211.65,3117.16,1094.49,25.99,5.0
ORD-10815,2023-03-08,3,1,2023,East,Home & Garden,Plant Pot,Bob Smith,3,22.53,0.2,45.96,43.93,2.03,4.42,3.6
ORD-10343,2023-03-08,3,1,2023,East,Sports,Yoga Mat,Carol White,17,38.04,0.05,522.19,416.58,105.61,20.22,3.6
ORD-10668,2023-03-09,3,1,2023,South,Food & Beverage,Olive Oil,Carol White,19,12.89,0.2,166.54,162.07,4.47,2.68,4.0
ORD-10639,2023-03-10,3,1,2023,West,Food & Beverage,Coffee Beans,Eva Martinez,23,18.17,0.15,301.94,280.87,21.07,6.98,3.9
ORD-10225,2023-03-13,3,1,2023,South,Sports,Running Shoes,David Brown,1,104.17,0.1,79.69,64.89,14.8,18.57,4.7
ORD-10881,2023-03-13,3,1,2023,East,Food & Beverage,Olive Oil,Eva Martinez,14,15.46,0.0,183.97,135.08,48.89,26.57,2.7
ORD-10699,2023-03-14,3,1,2023,North,Clothing,Sneakers,Eva Martinez,26,100.17,0.2,1771.01,1478.02,292.99,16.54,3.7
ORD-10939,2023-03-15,3,1,2023,South,Electronics,Headphones,Carol White,3,130.51,0.0,332.8,273.97,58.83,17.68,3.2
ORD-10611,2023-03-16,3,1,2023,South,Sports,Water Bottle,Carol White,38,19.6,0.2,506.46,386.96,119.5,23.6,4.5
ORD-10163,2023-03-17,3,1,2023,North,Electronics,Smart Watch,Bob Smith,7,333.24,0.15,1685.36,1580.67,104.69,6.21,4.7
ORD-10047,2023-03-17,3,1,2023,South,Electronics,Tablet,Carol White,15,465.69,0.0,5937.55,4748.54,1189.01,20.03,2.8
ORD-10179,2023-03-17,3,1,2023,South,Clothing,Jeans,Eva Martinez,46,57.92,0.05,2151.44,1598.73,552.71,25.69,3.3
ORD-10027,2023-03-18,3,1,2023,East,Sports,Water Bottle,David Brown,47,23.13,0.0,924.04,689.96,234.08,25.33,4.5
ORD-10407,2023-03-21,3,1,2023,North,Sports,Resistance Bands,Eva Martinez,4,16.56,0.1,50.67,41.94,8.73,17.23,3.0
ORD-10506,2023-03-21,3,1,2023,West,Sports,Water Bottle,David Brown,25,22.08,0.0,469.2,280.16,189.04,40.29,3.3
ORD-10226,2023-03-22,3,1,2023,East,Electronics,Laptop,David Brown,3,1254.94,0.2,2560.08,2485.61,74.47,2.91,4.6
ORD-10864,2023-03-22,3,1,2023,East,Home & Garden,Blender,David Brown,3,61.61,0.0,157.11,119.79,37.32,23.75,5.0
ORD-10825,2023-03-22,3,1,2023,North,Home & Garden,Lamp,David Brown,44,48.62,0.1,1636.55,1481.14,155.41,9.5,4.2
ORD-10869,2023-03-23,3,1,2023,South,Clothing,Dress,David Brown,12,79.61,0.15,690.22,549.02,141.2,20.46,5.0
ORD-10667,2023-03-24,3,1,2023,West,Clothing,Sneakers,David Brown,25,90.67,0.05,1830.4,1252.6,577.8,31.57,3.7
ORD-10333,2023-03-24,3,1,2023,South,Electronics,Tablet,Eva Martinez,13,468.94,0.2,4145.43,4212.32,-66.89,-1.61,5.0
ORD-10109,2023-03-25,3,1,2023,North,Food & Beverage,Coffee Beans,David Brown,48,18.44,0.1,677.12,549.43,127.69,18.86,4.1
